,abstract,bands,circle,figure,gestural,grid,landscape,portrait,rectangle,repetition,shape,square,still_life,symmetry,label,range_Blue,stdev_Blue,skew_Blue,range_Green,stdev_Green,skew_Green,range_Red,stdev_Red,skew_Red,range_Hue,stdev_Hue,skew_Hue,range_Saturation,stdev_Saturation,skew_Saturation,range_Value,stdev_Value,skew_Value
1991.002,17.87,8.52,18.53,0.11,0.15,0.35,0.01,0.04,36.64,1.86,8.59,6.96,0.35,0.02,rectangle,24.0,3.2548041,5.0972981452941895,13.0,2.3634589,3.4453771114349365,29.0,3.4346578,5.6887006759643555,32.0,3.4346578,6.393244743347168,21.0,2.58602,5.347769260406494,19.0,2.5525723,4.063470840454102
1991.003,6.37,2.58,9.09,0.02,0.37,20.89,0.0,0.03,53.29,5.88,0.49,0.43,0.39,0.17,rectangle,23.0,3.3000946,4.773242473602295,19.0,3.0872722,4.35606575012207,22.0,3.2052205,4.913858890533447,20.0,2.6220222,4.944570541381836,31.0,3.0310888,6.512443542480469,29.0,3.1162376,6.618654727935791
1991.004,15.0,4.93,3.1,0.01,0.13,0.86,0.0,0.04,73.98,0.99,0.44,0.2,0.24,0.11,rectangle,22.0,3.101159,5.175405502319336,24.0,3.1573327,5.12689208984375,20.0,2.8939593,4.2403693199157715,31.0,3.2655876,6.556045055389404,28.0,3.153619,6.253429889678955,39.0,3.719669,8.311038970947266
1991.005,28.37,2.76,22.17,0.05,0.21,9.71,0.01,0.15,8.69,3.19,1.66,22.03,0.95,0.07,abstract,25.0,3.2003417,5.387547016143799,30.0,3.3587573,5.5310821533203125,27.0,3.3036437,5.355087757110596,25.0,2.9421506,5.381755352020264,33.0,3.3342447,6.647778034210205,35.0,3.4921787,7.260069370269775
1991.006,5.6,0.61,1.57,0.07,0.61,5.3,0.0,0.01,78.9,0.37,1.62,1.87,0.68,2.78,rectangle,23.0,3.505576,4.870408058166504,30.0,3.5311117,5.273744583129883,27.0,3.7904074,5.577637195587158,43.0,3.9715786,7.282334327697754,39.0,3.8365023,6.808135509490967,45.0,4.3002543,7.594018459320068
1991.007,29.04,0.72,8.08,0.0,0.19,45.8,0.0,0.08,5.51,9.18,0.13,0.92,0.33,0.0,grid,32.0,3.8395557,6.019985675811768,40.0,3.9370039,7.272805690765381,40.0,4.045638,6.97958517074585,60.0,4.214002,11.29358196258545,47.0,3.8699565,8.68786907196045,40.0,3.6795466,7.257998943328857
1992.001,1.83,16.53,1.91,0.03,0.19,0.35,0.0,0.06,60.95,1.96,3.89,9.85,0.61,1.85,rectangle,13.0,2.1990764,3.232558250427246,15.0,2.3335192,3.672847032546997,13.0,2.2150056,3.3816823959350586,20.0,2.4921753,4.57545280456543,24.0,2.592055,5.048072814941406,26.0,2.538762,5.622282028198242
1992.002,2.89,2.25,1.06,0.02,0.42,2.39,0.0,0.02,88.07,0.94,0.7,0.1,0.17,0.98,rectangle,32.0,3.720719,5.8629350662231445,32.0,3.8385382,5.952151775360107,34.0,3.826307,6.36378288269043,33.0,3.1978998,6.3663225173950195,37.0,3.4977672,7.132903099060059,40.0,3.6710439,8.02626895904541
1992.003,44.09,0.47,32.11,0.01,0.26,7.61,0.0,0.1,9.88,1.92,0.22,2.82,0.5,0.01,abstract,34.0,4.25,6.194178581237793,54.0,5.2164106,8.674299240112305,52.0,5.010926,8.617790222167969,122.0,7.723746,15.143009185791016,112.0,7.1888585,14.590153694152832,100.0,6.4608192,14.28528118133545
1992.004,30.67,0.14,56.63,0.0,0.23,0.15,0.0,0.03,7.32,0.08,0.77,3.71,0.23,0.03,circle,30.0,3.8920994,5.857762813568115,34.0,3.8578248,6.217142105102539,42.0,3.9538352,7.059075355529785,35.0,4.0,6.7825927734375,29.0,3.336587,6.043522357940674,32.0,3.471986,6.3797831535339355
1992.005,12.1,0.4,26.14,0.01,0.26,0.05,0.0,0.02,56.88,0.06,1.83,2.08,0.15,0.02,rectangle,28.0,3.6152887,5.545412540435791,25.0,3.489941,5.118393898010254,28.0,3.6954365,5.637171268463135,38.0,3.6731713,6.842562198638916,41.0,4.07546,7.988698482513428,48.0,4.2729163,8.855445861816406
1992.006,3.24,0.67,8.74,0.0,0.23,58.94,0.0,0.03,11.47,15.93,0.18,0.48,0.09,0.01,grid,68.0,5.67478,9.148536682128906,61.0,5.587374,8.631107330322266,55.0,5.4003763,8.194543838500977,44.0,4.6224656,7.412352561950684,32.0,3.9676425,6.3100080490112305,36.0,4.0398407,6.721912384033203
1992.007,8.06,1.08,2.05,0.06,0.65,5.53,0.0,0.02,77.1,0.78,1.04,0.85,0.6,2.18,rectangle,32.0,3.745831,5.929531574249268,31.0,3.6336105,5.651623725891113,24.0,3.3957694,5.099003314971924,21.0,2.764168,4.489418983459473,24.0,2.9007003,4.827620983123779,12.0,2.368412,3.4127800464630127
1993.001,0.65,3.52,0.37,0.02,0.06,0.06,0.0,0.02,90.88,0.43,1.21,1.06,0.26,1.47,rectangle,18.0,2.8572824,4.00311803817749,18.0,2.8215134,4.132781028747559,22.0,3.0116959,5.152392864227295,26.0,3.3272078,5.188663005828857,39.0,3.6614547,7.258569717407227,37.0,3.6196082,6.766094207763672
1993.002,14.29,0.65,0.05,0.0,0.03,0.07,0.0,0.0,84.47,0.41,0.0,0.01,0.02,0.0,rectangle,16.0,2.3864853,3.8716819286346436,15.0,2.2482631,3.5880348682403564,18.0,2.4748738,4.165333271026611,16.0,2.2534695,3.970287799835205,22.0,2.3418744,5.146911144256592,18.0,2.3618054,4.222485542297363
1993.003,48.12,1.05,8.3,0.01,0.26,19.05,0.0,0.09,15.0,4.48,0.34,2.62,0.65,0.02,abstract,23.0,3.2751431,4.943046569824219,27.0,3.3610823,5.247087478637695,24.0,3.1930099,4.938409805297852,29.0,3.0013018,5.984610557556152,26.0,3.0220544,5.6074090003967285,27.0,2.930177,5.688119411468506
1994.001,0.03,3.84,0.0,0.16,0.0,0.05,0.01,0.0,91.15,2.87,0.01,1.82,0.0,0.05,rectangle,9.0,1.6225944,2.42084002494812,12.0,1.9162138,2.9796125888824463,10.0,1.9100883,2.8814098834991455,20.0,2.304886,5.037890911102295,22.0,2.435095,5.8218994140625,25.0,2.404423,6.088441371917725
1994.002,0.16,0.1,0.05,0.0,0.02,95.75,0.0,0.0,0.81,1.24,0.02,0.04,0.03,1.78,grid,19.0,2.8518085,4.489036560058594,27.0,3.1709127,5.3345842361450195,22.0,2.9895651,4.588512420654297,23.0,2.5,5.212500095367432,26.0,2.679494,5.510050296783447,18.0,2.4606276,4.5035719871521
1994.003,42.88,4.87,4.99,0.01,0.14,14.82,0.0,0.05,24.31,7.12,0.16,0.22,0.3,0.13,abstract,13.0,2.3335192,3.3703501224517822,16.0,2.3962862,3.5169217586517334,16.0,2.451084,3.6993000507354736,18.0,2.52178,4.054845809936523,16.0,2.4764516,3.883072853088379,14.0,2.4494898,3.629582405090332
1994.004,42.71,2.15,11.49,0.01,0.1,0.45,0.0,0.03,40.85,0.49,0.47,1.12,0.13,0.01,abstract,13.0,2.452677,3.409738302230835,15.0,2.504683,3.67791748046875,18.0,2.7243118,4.041387557983398,21.0,2.5525723,5.643200397491455,19.0,2.4222279,4.665099620819092,24.0,2.438301,5.31473970413208
1994.005,3.0,0.9,0.83,0.01,0.07,0.0,0.0,0.0,92.45,0.01,2.28,0.33,0.05,0.06,rectangle,20.0,2.707051,4.832795143127441,19.0,2.576941,4.595736026763916,20.0,2.535683,4.522209644317627,29.0,2.727178,6.403793811798096,29.0,2.7142563,6.537590980529785,21.0,2.6531231,5.482094764709473
1994.006,25.05,3.58,0.87,0.02,0.61,0.0,0.0,0.02,64.3,0.14,4.18,0.96,0.21,0.04,rectangle,15.0,2.1469455,3.728986978530884,11.0,2.042517,2.870164632797241,12.0,2.0558605,3.2050745487213135,18.0,2.265571,4.632073402404785,22.0,2.414151,5.058145046234131,18.0,2.2343204,4.613790035247803
1994.007,8.58,1.25,0.87,0.03,0.06,0.0,0.0,0.0,85.06,0.03,3.76,0.29,0.07,0.0,rectangle,12.0,2.125,3.357215642929077,13.0,2.168669,3.1837432384490967,11.0,2.1176343,3.1134769916534424,15.0,2.115789,3.9549319744110107,16.0,2.2114758,3.9602458477020264,19.0,2.2061703,4.207701206207275
1994.008,1.46,10.06,0.08,0.06,0.3,0.07,0.0,0.03,73.29,0.74,0.79,12.68,0.15,0.31,rectangle,13.0,2.166867,3.612682580947876,21.0,2.4302778,4.797282695770264,18.0,2.379929,4.3488688468933105,18.0,2.4011717,4.077447414398193,21.0,2.625,4.765144348144531,18.0,2.5124688,4.145167350769043
1994.009,29.36,0.6,0.96,0.0,1.18,4.6,0.0,0.02,51.22,11.15,0.24,0.59,0.06,0.02,rectangle,22.0,3.1917863,4.562612056732178,28.0,3.35992,5.3833770751953125,21.0,3.129996,4.57947301864624,24.0,2.8006697,5.002716541290283,25.0,3.0246384,5.537569522857666,21.0,2.7329013,4.490836143493652
1994.010,0.54,11.3,0.52,0.0,0.04,0.03,0.0,0.01,51.56,2.9,24.69,7.93,0.05,0.44,rectangle,11.0,1.9565595,3.083817958831787,13.0,1.9783989,3.1969540119171143,18.0,1.9704853,4.111734390258789,19.0,2.471715,4.296953201293945,28.0,2.619041,6.253702163696289,19.0,2.4542692,5.025389194488525
1994.011,0.38,2.02,0.03,0.0,0.0,0.0,0.0,0.0,97.19,0.02,0.31,0.03,0.01,0.0,rectangle,10.0,1.9783989,2.927577495574951,12.0,2.0691183,3.092928886413574,11.0,2.0116847,2.98689341545105,17.0,2.1120932,3.8476200103759766,17.0,2.193741,3.9249799251556396,18.0,2.2690167,4.30905294418335
1994.012,1.16,3.91,0.05,0.0,0.01,0.0,0.0,0.0,89.97,0.01,4.84,0.03,0.01,0.0,rectangle,17.0,2.605583,4.258692264556885,16.0,2.5845091,3.984264612197876,18.0,2.7142563,4.404398441314697,20.0,2.7782638,4.781552314758301,21.0,2.592055,4.9269514083862305,22.0,2.6954823,5.117882251739502
1994.013,0.12,90.13,0.04,0.0,0.0,0.0,0.0,0.0,9.24,0.46,0.02,0.0,0.0,0.0,bands,14.0,2.2430449,3.4225881099700928,14.0,2.25,3.327160596847534,15.0,2.351861,3.6790194511413574,10.0,1.8540496,3.085383653640747,15.0,1.8977783,3.495067596435547,11.0,1.8874586,3.213733673095703
1994.014,4.09,1.61,1.8,0.04,0.5,9.65,0.0,0.02,72.83,1.04,2.22,0.77,0.83,4.58,rectangle,19.0,2.6472273,4.29331636428833,19.0,2.6721947,4.302145481109619,21.0,2.6545951,4.358212947845459,28.0,2.769815,6.167190074920654,37.0,3.2834814,7.553621292114258,25.0,2.5233285,5.507988452911377
1994.015,5.01,7.02,0.4,0.0,0.05,1.94,0.0,0.0,12.4,73.14,0.01,0.02,0.0,0.0,repetition,32.0,3.5167012,5.99669885635376,31.0,3.3980694,5.630734920501709,33.0,3.505576,5.9595818519592285,19.0,2.441503,4.511996746063232,16.0,2.2552023,4.34990119934082,20.0,2.4109128,4.554224967956543
1994.016,17.43,22.44,1.23,0.02,0.16,3.81,0.01,0.07,49.36,1.8,1.13,0.09,0.61,1.85,rectangle,19.0,2.9764702,4.363589763641357,24.0,3.137475,4.679984092712402,19.0,2.8926091,4.243162155151367,13.0,2.1560235,3.5914623737335205,15.0,2.0879116,3.598543405532837,16.0,2.1990764,4.2727952003479
1994.017,2.48,2.66,3.36,0.01,0.16,64.24,0.0,0.04,21.79,3.72,0.4,0.41,0.59,0.15,grid,28.0,3.5133674,5.956094741821289,29.0,3.542157,5.7310943603515625,18.0,3.0181742,4.300278186798096,21.0,2.3351927,5.058699131011963,16.0,2.2273161,4.426251411437988,27.0,2.3116553,6.781044960021973
1994.018,1.46,0.29,4.25,0.0,0.09,82.91,0.0,0.02,6.85,3.57,0.13,0.27,0.14,0.01,grid,29.0,4.063942,5.881675720214844,27.0,3.954823,5.602297306060791,35.0,4.069705,6.248771667480469,33.0,3.3189795,6.375004768371582,33.0,3.196678,6.199813365936279,26.0,3.114984,5.202762603759766
1994.019,6.84,0.94,4.59,0.0,0.17,18.59,0.0,0.02,9.4,59.13,0.12,0.2,0.02,0.0,repetition,32.0,3.637908,5.8312087059021,24.0,3.4753597,5.147214412689209,23.0,3.3389275,4.8795294761657715,17.0,2.4622145,4.3727922439575195,14.0,2.2061703,3.819180488586426,18.0,2.2793229,4.273627758026123
1995.001,11.11,10.35,0.27,0.0,0.01,0.03,0.0,0.0,77.91,0.22,0.04,0.01,0.05,0.0,rectangle,26.0,3.3225086,5.026035308837891,19.0,3.0605862,4.2312703132629395,20.0,2.877716,4.323397159576416,26.0,2.7768574,5.352259635925293,19.0,2.4157686,4.165652751922607,16.0,2.2430449,3.9272537231445312
1995.002,0.15,98.19,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,bands,10.0,2.046338,2.964888334274292,13.0,2.0972452,3.221048593521118,12.0,2.1990764,3.2369658946990967,19.0,2.3551805,4.437625408172607,18.0,2.299796,4.802140235900879,14.0,2.1883926,3.5630297660827637
1995.003,0.03,13.99,0.26,0.0,0.01,0.0,0.0,0.0,85.58,0.1,0.02,0.0,0.0,0.01,rectangle,40.0,4.2232614,6.952219009399414,45.0,4.4132257,7.380519866943359,48.0,4.4625177,7.625237464904785,23.0,2.8722813,4.795048236846924,30.0,3.054198,5.949057102203369,25.0,2.8709211,4.921468257904053
1995.004,3.47,78.96,0.02,0.01,0.3,0.0,0.0,0.0,16.99,0.06,0.09,0.1,0.0,0.0,bands,9.0,1.8092643,2.6939704418182373,12.0,2.0097418,3.0525872707366943,9.0,1.8645543,2.7451813220977783,30.0,2.4858978,7.512033462524414,27.0,2.5449092,6.56991720199585,24.0,2.4222279,6.18893575668335
1995.005,81.53,1.44,4.73,0.0,0.25,0.71,0.0,0.04,7.71,0.83,0.57,1.81,0.32,0.06,abstract,21.0,2.7782638,4.261319160461426,18.0,2.717133,4.047508239746094,19.0,2.7185705,4.1697001457214355,17.0,2.236068,4.232457637786865,12.0,2.1722684,3.4846229553222656,19.0,2.308273,4.4316558837890625
1995.006,0.8,1.98,0.03,0.0,0.02,0.0,0.0,0.0,96.79,0.0,0.35,0.0,0.01,0.0,rectangle,17.0,2.345208,4.5026535987854,14.0,2.166867,3.626504421234131,10.0,2.0520568,3.0669710636138916,16.0,1.9243505,3.8003945350646973,20.0,2.1120932,4.882441520690918,18.0,2.0444283,4.116270542144775
1995.007,68.81,4.4,5.34,0.01,0.17,0.14,0.0,0.02,18.63,0.31,1.22,0.55,0.39,0.01,abstract,14.0,2.3733547,3.3875575065612793,13.0,2.4462981,3.599780321121216,17.0,2.4874685,4.102381706237793,16.0,2.3184047,4.0004706382751465,17.0,2.2552023,4.035216808319092,16.0,2.3268137,4.065627098083496
1995.008,0.37,0.88,0.04,0.0,0.03,0.0,0.0,0.0,67.89,0.0,30.78,0.0,0.0,0.0,rectangle,14.0,2.617549,3.756223440170288,15.0,2.4780285,3.7666919231414795,14.0,2.438301,3.728684663772583,37.0,2.9007003,8.468083381652832,11.0,1.8200275,2.7718324661254883,15.0,2.08604,3.752181053161621
1995.009,3.69,65.42,0.08,0.07,1.36,0.03,0.0,0.01,24.69,1.58,2.41,0.45,0.14,0.06,bands,11.0,2.0841665,3.0756044387817383,10.0,1.9645292,2.9011495113372803,23.0,2.9421506,4.644617080688477,19.0,2.309965,4.526984214782715,17.0,2.2325714,4.523018836975098,16.0,2.309965,3.98695969581604
1995.010,1.13,64.37,0.01,0.0,0.01,0.0,0.0,0.0,29.53,0.01,4.94,0.0,0.0,0.0,bands,12.0,2.190177,3.1198673248291016,13.0,2.3031907,3.385359287261963,12.0,2.246525,3.2134251594543457,19.0,2.3351927,4.548871994018555,13.0,2.0822914,3.431121349334717,16.0,2.2026262,3.691793918609619
1995.011,2.42,80.31,0.0,0.0,0.02,0.0,0.0,0.0,16.86,0.0,0.38,0.0,0.0,0.0,bands,11.0,2.1433036,2.9684293270111084,12.0,2.20794,3.161665916442871,13.0,2.2150056,3.1940507888793945,15.0,2.1046822,3.7451140880584717,16.0,2.1704695,3.9236531257629395,16.0,2.1650636,3.819749355316162
1995.012,1.66,5.4,0.11,0.0,0.01,0.0,0.0,0.0,88.04,0.01,4.76,0.0,0.01,0.0,rectangle,14.0,2.3634589,3.5767478942871094,15.0,2.3946555,3.6482808589935303,15.0,2.425451,3.738985061645508,17.0,2.3318448,4.020421981811523,22.0,2.473295,4.642309665679932,19.0,2.4109128,4.179584503173828
1995.013,28.92,4.52,9.52,0.0,0.35,0.05,0.0,0.02,53.4,0.41,1.12,1.57,0.08,0.04,rectangle,18.0,2.737186,4.141489505767822,14.0,2.5995793,3.5318076610565186,18.0,2.7113764,3.982805013656616,17.0,2.402798,4.204756736755371,20.0,2.3335192,4.462290287017822,20.0,2.4206145,4.237766742706299
1995.014,0.97,88.33,0.0,0.0,0.0,0.0,0.0,0.0,10.58,0.0,0.1,0.0,0.0,0.0,bands,13.0,2.323454,3.546077013015747,14.0,2.316719,3.844749689102173,16.0,2.444701,3.7443933486938477,12.0,2.0558605,3.2401397228240967,19.0,2.1286733,4.3178911209106445,16.0,2.0691183,3.942227602005005
1995.015,0.02,98.18,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.01,0.0,0.0,0.0,bands,18.0,2.5965722,4.089646339416504,15.0,2.468552,3.558610439300537,19.0,2.5093575,3.921055555343628,13.0,2.2963967,3.490976333618164,13.0,2.21853,3.431057929992676,16.0,2.3150325,3.7525687217712402
1995.016,0.03,99.24,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.03,0.0,0.0,0.0,bands,10.0,1.9080422,2.8291139602661133,9.0,1.9059938,2.779855489730835,12.0,1.9960899,3.075129747390747,22.0,2.3930237,5.923168659210205,20.0,2.183031,5.045248031616211,24.0,2.5109136,5.757393836975098
1995.017,0.07,14.9,0.07,0.0,0.23,0.0,0.0,0.0,83.75,0.0,0.95,0.0,0.01,0.0,rectangle,12.0,2.0935168,3.0224454402923584,11.0,2.108391,3.0939643383026123,16.0,2.2895825,3.887399435043335,13.0,2.1323402,3.5088016986846924,15.0,2.330169,3.85636043548584,14.0,2.1120932,3.337671995162964
1995.018,0.32,42.71,0.21,0.0,0.01,0.0,0.0,0.0,55.83,0.03,0.87,0.01,0.0,0.0,rectangle,25.0,2.9685855,5.31182861328125,25.0,3.082207,4.977903366088867,26.0,2.9020467,4.94293212890625,19.0,2.3930237,4.797796726226807,17.0,2.3782873,4.151857376098633,15.0,2.2776084,3.6856985092163086
1995.019,2.56,18.38,0.01,0.0,0.01,0.0,0.0,0.0,74.32,0.0,4.7,0.0,0.01,0.0,rectangle,11.0,2.1414802,2.9897406101226807,14.0,2.3618054,3.5678088665008545,15.0,2.3031907,3.394951105117798,23.0,2.4638004,5.2344818115234375,18.0,2.281036,3.8616483211517334,13.0,2.2378142,3.461806297302246
1996.001,2.02,2.23,1.76,0.01,0.16,0.2,0.0,0.01,91.85,0.18,0.98,0.08,0.31,0.21,rectangle,20.0,3.0298,4.740780830383301,24.0,3.269174,5.177953243255615,22.0,3.1856613,4.773663520812988,17.0,2.125,3.6796255111694336,24.0,2.7599254,5.232861518859863,22.0,2.8270457,5.040078639984131
1996.002,5.18,6.3,0.37,0.09,0.36,0.16,0.0,0.02,82.1,0.52,1.42,1.21,0.3,1.96,rectangle,12.0,2.0482461,2.9763846397399902,12.0,2.0116847,2.9149200916290283,10.0,1.986281,2.7433226108551025,25.0,2.535683,5.560129165649414,32.0,2.8131943,6.755555152893066,30.0,2.737186,6.333521842956543
1996.003,0.05,5.19,0.01,0.01,0.01,0.0,0.0,0.0,94.25,0.14,0.01,0.32,0.0,0.0,rectangle,10.0,1.9100883,2.965489625930786,10.0,1.8874586,2.7780323028564453,10.0,1.8977783,2.774965286254883,20.0,2.3651109,5.029468536376953,24.0,2.501562,6.222703456878662,23.0,2.4953082,5.589285373687744
1996.004,64.36,6.65,0.07,0.05,0.16,0.05,0.0,0.01,24.97,0.47,0.62,0.07,0.1,2.42,abstract,16.0,2.406047,3.9008495807647705,21.0,2.5586863,4.8585028648376465,23.0,2.4669693,4.807679653167725,19.0,1.9324532,4.795322895050049,19.0,2.1378288,4.342411994934082,17.0,2.0972452,4.054418087005615
1996.005,2.01,0.78,0.09,0.01,0.11,0.01,0.0,0.0,95.14,0.07,0.67,0.46,0.09,0.56,rectangle,22.0,3.153619,4.816409587860107,32.0,3.3389275,5.907097339630127,23.0,3.0695074,4.913926601409912,34.0,3.616369,6.967770099639893,33.0,3.526684,6.526872158050537,29.0,3.4618456,6.5093092918396
1996.006,20.0,1.04,1.58,0.05,0.86,9.96,0.01,0.04,60.77,1.7,0.81,0.65,0.28,2.24,rectangle,31.0,4.0888567,5.99063777923584,34.0,4.245402,6.236303806304932,31.0,4.018512,5.959629058837891,46.0,4.173952,8.694375991821289,57.0,4.902168,9.484405517578125,42.0,3.867937,8.157747268676758
1996.007,4.51,4.0,0.04,0.04,0.13,0.02,0.0,0.01,87.92,0.29,0.57,1.05,0.11,1.32,rectangle,12.0,2.0348525,3.1224734783172607,14.0,2.0728905,3.4852519035339355,13.0,2.1396554,3.487292528152466,22.0,2.3782873,4.860966205596924,25.0,2.6619425,5.495506286621094,21.0,2.4558604,4.710631370544434
1996.008,0.03,68.64,0.01,0.0,0.02,0.0,0.0,0.0,30.87,0.12,0.31,0.01,0.0,0.0,bands,16.0,2.5739076,4.007928848266602,18.0,2.6205318,4.054031848907471,17.0,2.441503,3.6987342834472656,20.0,2.3268137,4.4377241134643555,21.0,2.4206145,4.6079206466674805,23.0,2.5784564,5.333103656768799
1996.009,0.24,2.26,0.17,0.01,0.04,0.0,0.0,0.0,96.0,0.08,0.79,0.25,0.08,0.08,rectangle,24.0,3.1795244,4.9958624839782715,21.0,3.0375257,4.782890796661377,25.0,3.0168796,4.875784873962402,29.0,3.2379584,6.204232215881348,27.0,3.0516388,6.023828983306885,29.0,3.2451887,6.282525539398193
1996.010,0.79,20.44,0.06,0.01,0.13,0.01,0.0,0.01,72.76,0.94,1.22,3.41,0.07,0.15,rectangle,18.0,2.6911314,4.349357604980469,20.0,2.6707325,4.294144153594971,14.0,2.5495098,3.7309207916259766,23.0,2.9540756,5.22797155380249,20.0,2.764168,4.959945201873779,21.0,2.6427968,4.782532215118408
1996.011,12.45,0.22,0.6,0.11,2.31,1.73,0.0,0.03,70.82,0.29,2.91,1.04,0.24,7.24,rectangle,46.0,4.557789,7.001908302307129,43.0,4.500868,6.960541725158691,39.0,4.4982634,6.716491222381592,58.0,5.525509,9.116135597229004,54.0,5.164482,8.895167350769043,49.0,4.862966,8.177895545959473
1996.012,9.31,18.17,5.48,0.03,0.18,0.64,0.01,0.05,58.02,0.64,2.0,1.01,2.33,2.12,rectangle,24.0,3.0246384,4.794737815856934,19.0,2.8790731,4.175127983093262,15.0,2.6882267,3.80427622795105,30.0,2.8993533,6.032302379608154,28.0,2.6531231,6.171082496643066,23.0,2.3979158,5.077439308166504
1996.013,5.71,76.47,0.01,0.0,0.02,0.0,0.0,0.0,17.62,0.07,0.06,0.02,0.0,0.0,bands,19.0,2.6780357,4.227686405181885,20.0,2.6940327,4.567264556884766,15.0,2.406047,3.5390756130218506,32.0,3.1511407,6.1299967765808105,37.0,3.0220544,7.879838943481445,25.0,2.5950675,6.010197162628174
1996.014,5.19,5.18,0.65,0.04,0.82,0.0,0.0,0.01,83.07,0.06,4.58,0.09,0.25,0.08,rectangle,16.0,2.3913908,3.520141124725342,17.0,2.3584952,3.5873186588287354,15.0,2.473295,3.7019970417022705,24.0,2.5418375,5.204439163208008,27.0,2.7414641,5.79401969909668,25.0,2.707051,5.458972930908203
1996.015,2.52,1.78,8.84,0.02,0.39,21.61,0.0,0.03,59.95,2.88,0.91,0.47,0.22,0.37,rectangle,25.0,3.109964,5.299684047698975,19.0,2.828427,4.203280448913574,25.0,3.101159,4.944365978240967,20.0,2.186607,4.544151782989502,17.0,2.336865,4.297144412994385,20.0,2.598076,4.705672264099121
1996.016,7.77,0.78,0.36,0.1,0.61,2.62,0.0,0.02,74.74,0.69,1.09,0.66,0.21,10.34,rectangle,19.0,2.52178,4.497671127319336,19.0,2.52178,4.493286609649658,19.0,2.5155764,4.385269641876221,15.0,2.2097087,3.695509910583496,20.0,2.3385358,4.3012261390686035,22.0,2.3501995,4.616208076477051
1996.017,0.42,15.25,0.14,0.01,0.06,0.01,0.0,0.01,81.71,0.44,0.83,0.98,0.05,0.09,rectangle,22.0,2.8668363,4.6423773765563965,19.0,2.7570932,4.320259094238281,20.0,2.8173568,4.4615864753723145,23.0,2.961999,5.208225727081299,22.0,2.936835,4.96597146987915,25.0,3.1024184,5.377298355102539
1996.021,4.55,2.13,13.81,0.08,1.13,0.94,0.0,0.02,68.97,0.23,5.3,0.2,1.04,1.58,rectangle,23.0,3.0503585,4.772738456726074,19.0,2.8463244,4.281266212463379,16.0,2.7992744,4.092090606689453,30.0,2.824281,6.095785140991211,29.0,2.9685855,5.841309070587158,31.0,2.9895651,6.13322114944458
1996.022,0.33,0.59,1.27,0.0,0.02,91.55,0.0,0.01,1.62,4.12,0.13,0.08,0.07,0.2,grid,18.0,2.7314718,4.399848937988281,18.0,2.717133,4.2262678146362305,23.0,3.0103986,4.738746643066406,52.0,3.88205,10.163719177246094,44.0,3.694379,8.672536849975586,56.0,4.1523714,10.359484672546387
1996.023,0.52,3.45,0.36,0.07,1.36,0.03,0.0,0.03,82.48,0.34,10.11,0.15,0.96,0.13,rectangle,14.0,2.3979158,3.569676160812378,15.0,2.5449092,3.9022769927978516,15.0,2.3501995,3.5329089164733887,23.0,2.7922885,5.24652099609375,32.0,3.0465145,6.441373825073242,24.0,2.6751168,5.018350124359131
1997.001,1.14,4.48,0.13,0.05,0.18,0.04,0.0,0.01,89.76,0.39,2.11,0.94,0.21,0.57,rectangle,16.0,2.195521,3.4974327087402344,17.0,2.3065803,3.690361261367798,18.0,2.2690167,3.823525905609131,24.0,2.605583,4.868165016174316,28.0,2.679494,5.6915764808654785,20.0,2.3995442,4.20576810836792
1997.002,3.89,34.19,0.06,0.0,0.03,0.2,0.0,0.0,60.09,1.04,0.08,0.01,0.07,0.35,rectangle,12.0,2.2844584,3.316474199295044,11.0,2.183031,3.0920310020446777,17.0,2.471715,3.755275011062622,17.0,2.5647855,4.134890079498291,19.0,2.409292,4.144033432006836,15.0,2.1268375,3.6975040435791016
1997.003,6.24,5.51,1.26,0.02,0.14,1.05,0.0,0.01,81.93,0.73,0.54,0.15,0.31,2.11,rectangle,29.0,3.5333235,6.100419521331787,35.0,3.5100303,6.352074146270752,31.0,3.4129808,6.006627082824707,24.0,3.0116959,5.4604082107543945,27.0,3.0682344,5.765341758728027,26.0,2.950106,5.5149712562561035
1997.004,0.29,0.25,0.41,0.01,0.31,0.0,0.0,0.0,94.53,0.01,4.0,0.02,0.15,0.03,rectangle,21.0,3.0860066,4.800639629364014,26.0,3.222237,5.340463638305664,24.0,3.2415757,5.233067035675049,15.0,2.1919599,3.9095206260681152,17.0,2.3116553,3.8439834117889404,16.0,2.4462981,4.16972541809082
1997.005,15.44,3.53,0.38,0.09,0.38,0.63,0.0,0.03,68.19,0.63,0.97,0.8,0.64,8.29,rectangle,16.0,2.25,3.5267488956451416,14.0,2.299796,3.6691646575927734,15.0,2.3335192,3.7761387825012207,35.0,3.1659813,7.02057409286499,22.0,2.888555,5.064543724060059,32.0,3.21374,6.449355125427246
